09:35:12.884 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
09:35:38.628 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
09:35:38.630 |V| AssembliesDiagnostics         | JetPool(S) #6:19   | <Measured> "Load[UnityEditor.DiagnosticsModule]"  time=24ms
09:35:38.641 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/mscorlib.dll
09:35:38.641 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/mscorlib.exe
09:35:38.641 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/mscorlib.winmd
09:35:38.648 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/netstandard.dll
09:35:38.648 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/netstandard.exe
09:35:38.649 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/netstandard.winmd
09:35:38.649 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/System.dll
09:35:38.649 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/System.exe
09:35:38.649 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/System.winmd
09:35:38.650 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/UnityEditor.dll
09:35:38.667 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/UnityEditor.exe
09:35:38.667 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/UnityEditor.winmd
09:35:38.673 |V| AssembliesDiagnostics         | CacheJobService:50 | <Measured> "Load[UnityEditor]"  time=68ms
09:35:38.678 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/UnityEditor.CoreModule.dll
09:35:38.678 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/UnityEditor.CoreModule.exe
09:35:38.679 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/iOSSupport/UnityEditor.CoreModule.winmd
09:35:38.684 |V| AssembliesDiagnostics         | JetPool(S) #6:19   | <Measured> "Load[UnityEditor.iOS.Extensions.Common]"  time=48ms
09:35:38.692 |V| AssembliesDiagnostics         | JetPool(S) #1:14   | <Measured> "Load[UnityEditor.GraphViewModule]"  time=64ms
09:35:38.707 |V| SettingsLogging               | .NET ThreadPool Worker:35 | SettingsChangeDispatch: done dispatching 1 unique requests in 1,639 ms.
09:35:38.707 |V| SettingsLogging               | .NET ThreadPool Worker:35 | SettingsChangeDispatch: now dispatching 0 unique requests.
09:35:38.707 |V| SettingsLogging               | .NET ThreadPool Worker:35 | SettingsChangeDispatch: done dispatching 0 unique requests in 0 ms.
09:35:38.726 |V| AssembliesDiagnostics         | JetPool(S) #1:14   | <Measured> "Load[UnityEditor.iOS.Extensions.Xcode]"  time=33ms
09:35:38.731 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
09:35:38.731 |V| AsyncCommitServiceImpl        | :1                 | Commit for (1pc)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl]
09:35:38.733 |V| AssemblyInfoDatabase          | CacheJobService:50 | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/UnityEngine/System.Core.dll
09:35:38.733 |V| AssemblyInfoDatabase          | CacheJobService:50 | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/UnityEngine/System.Core.exe
09:35:38.733 |V| AssemblyInfoDatabase          | CacheJobService:50 | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/UnityEngine/System.Core.winmd
09:35:38.738 |V| AssemblyInfoDatabase          | CacheJobService:50 | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/UnityEngine/System.dll
09:35:38.738 |V| AssemblyInfoDatabase          | CacheJobService:50 | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/UnityEngine/System.exe
09:35:38.739 |V| AssemblyInfoDatabase          | CacheJobService:50 | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/UnityEngine/System.winmd
09:35:38.739 |V| AssembliesDiagnostics         | JetPool(S) #6:19   | <Measured> "Load[UnityEditor.PackageManagerUIModule]"  time=40ms
09:35:38.767 |V| AssembliesDiagnostics         | JetPool(S) #1:14   | <Measured> "Load[UnityEditor.TextCoreTextEngineModule]"  time=27ms
09:35:38.787 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/UnityEngine/System.Xml.dll
09:35:38.788 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/UnityEngine/System.Xml.exe
09:35:38.788 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/UnityEngine/System.Xml.winmd
09:35:38.788 |V| AssembliesDiagnostics         | CacheJobService:50 | <Measured> "Load[UnityEditor.QuickSearchModule]"  time=89ms
09:35:38.802 |V| AssembliesDiagnostics         | JetPool(S) #4:17   | <Measured> "Load[mscorlib]"  time=258ms
09:35:38.809 |V| AssembliesDiagnostics         | JetPool(S) #1:14   | <Measured> "Load[UnityEditor.UIBuilderModule]"  time=40ms
09:35:38.821 |V| AssembliesDiagnostics         | JetPool(S) #6:19   | <Measured> "Load[UnityEditor.UIElementsModule]"  time=41ms
09:35:38.850 |V| AssembliesDiagnostics         | JetPool(S) #4:17   | <Measured> "Load[UnityEngine.AndroidJNIModule]"  time=21ms
09:35:38.861 |V| AssembliesDiagnostics         | JetPool(S) #6:19   | <Measured> "Load[UnityEngine.AnimationModule]"  time=32ms
09:35:38.872 |V| AssemblyInfoDatabase          | JetPool(S) #2:15   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/UnityEngine/Bee.BeeDriver.dll
09:35:38.872 |V| AssemblyInfoDatabase          | JetPool(S) #2:15   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/UnityEngine/Bee.BeeDriver.exe
09:35:38.872 |V| AssemblyInfoDatabase          | JetPool(S) #2:15   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/UnityEngine/Bee.BeeDriver.winmd
09:35:38.873 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000026 “Bee.BeeDriver, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/UnityEngine/UnityEditor.CoreModule.dll.
09:35:38.898 |V| AssembliesDiagnostics         | JetPool(S) #1:14   | <Measured> "Load[UnityEngine.GIModule]"  time=20ms
09:35:38.898 |V| AssembliesDiagnostics         | JetPool(S) #7:20   | <Measured> "Load[netstandard]"  time=384ms
09:35:38.898 |V| AssembliesDiagnostics         | JetPool(S) #6:19   | <Measured> "Load[UnityEngine]"  time=30ms
09:35:38.928 |V| AssembliesDiagnostics         | JetPool(S) #1:14   | <Measured> "Load[UnityEngine.ImageConversionModule]"  time=30ms
09:35:38.928 |V| AssembliesDiagnostics         | JetPool(S) #4:17   | <Measured> "Load[UnityEngine.IMGUIModule]"  time=21ms
09:35:38.940 |V| AssembliesDiagnostics         | JetPool(S) #2:15   | <Measured> "Load[UnityEditor.CoreModule]"  time=366ms
09:35:38.955 |V| AssemblyInfoDatabase          | JetPool(S) #3:16   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/PackageCache/com.unity.testtools.codecoverage@1.0.1/lib/ReportGenerator/System.Numerics.dll
09:35:38.956 |V| AssemblyInfoDatabase          | JetPool(S) #3:16   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/PackageCache/com.unity.testtools.codecoverage@1.0.1/lib/ReportGenerator/System.Numerics.exe
09:35:38.956 |V| AssemblyInfoDatabase          | JetPool(S) #3:16   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/PackageCache/com.unity.testtools.codecoverage@1.0.1/lib/ReportGenerator/System.Numerics.winmd
09:35:38.965 |V| AssembliesDiagnostics         | JetPool(S) #4:17   | <Measured> "Load[UnityEngine.ParticleSystemModule]"  time=30ms
09:35:38.971 |V| AssembliesDiagnostics         | JetPool(S) #1:14   | <Measured> "Load[UnityEngine.Physics2DModule]"  time=31ms
09:35:38.972 |V| AssembliesDiagnostics         | CacheJobService:50 | <Measured> "Load[UnityEngine.CoreModule]"  time=116ms
09:35:38.993 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/ScriptAssemblies/UnityEngine.UIModule.dll
09:35:38.993 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/ScriptAssemblies/UnityEngine.UIModule.exe
09:35:38.993 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/ScriptAssemblies/UnityEngine.UIModule.winmd
09:35:38.997 |V| AssembliesDiagnostics         | CacheJobService:50 | <Measured> "Load[UnityEngine.TerrainPhysicsModule]"  time=21ms
09:35:39.013 |V| AssembliesDiagnostics         | JetPool(S) #6:19   | <Measured> "Load[UnityEngine.UI]"  time=20ms
09:35:39.053 |V| AssemblyInfoDatabase          | JetPool(S) #1:14   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/mscorlib.dll
09:35:39.053 |V| AssemblyInfoDatabase          | JetPool(S) #1:14   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/mscorlib.exe
09:35:39.053 |V| AssemblyInfoDatabase          | JetPool(S) #1:14   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/mscorlib.winmd
09:35:39.053 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/PackageCache/com.unity.ext.nunit@1.0.6/net35/unity-custom/mscorlib.dll
09:35:39.054 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/PackageCache/com.unity.ext.nunit@1.0.6/net35/unity-custom/mscorlib.exe
09:35:39.057 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/PackageCache/com.unity.ext.nunit@1.0.6/net35/unity-custom/mscorlib.winmd
09:35:39.058 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/PackageCache/com.unity.ext.nunit@1.0.6/net35/unity-custom/netstandard.dll
09:35:39.058 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/PackageCache/com.unity.ext.nunit@1.0.6/net35/unity-custom/netstandard.exe
09:35:39.058 |V| AssemblyInfoDatabase          | JetPool(S) #1:14   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/netstandard.dll
09:35:39.058 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/PackageCache/com.unity.ext.nunit@1.0.6/net35/unity-custom/netstandard.winmd
09:35:39.058 |V| AssemblyInfoDatabase          | JetPool(S) #1:14   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/netstandard.exe
09:35:39.058 |V| AssemblyInfoDatabase          | JetPool(S) #1:14   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/netstandard.winmd
09:35:39.062 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/PackageCache/com.unity.ext.nunit@1.0.6/net35/unity-custom/System.Core.dll
09:35:39.062 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/PackageCache/com.unity.ext.nunit@1.0.6/net35/unity-custom/System.Core.exe
09:35:39.062 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Library/PackageCache/com.unity.ext.nunit@1.0.6/net35/unity-custom/System.Core.winmd
09:35:39.067 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.067 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.071 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.079 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.083 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.084 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.084 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.084 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.084 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.090 |V| AssembliesDiagnostics         | CacheJobService:50 | <Measured> "Load[System.ComponentModel.Annotations]"  time=28ms
09:35:39.090 |V| AssembliesDiagnostics         | JetPool(S) #6:19   | <Measured> "Load[nunit.framework]"  time=38ms
09:35:39.094 |V| AssembliesDiagnostics         | JetPool(S) #4:17   | <Measured> "Load[UnityEngine.UIElementsModule]"  time=97ms
09:35:39.105 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEditor.dll
09:35:39.105 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEditor.exe
09:35:39.105 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEditor.winmd
09:35:39.110 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.110 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.110 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.110 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.111 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.111 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.111 |V| AssembliesDiagnostics         | JetPool(S) #2:15   | <Measured> "Load[System.Data.DataSetExtensions]"  time=20ms
09:35:39.112 |V| AssembliesDiagnostics         | JetPool(S) #6:19   | <Measured> "Load[System.Diagnostics.StackTrace]"  time=20ms
09:35:39.112 |V| AssemblyInfoDatabase          | JetPool(S) #1:14   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/System.dll
09:35:39.112 |V| AssemblyInfoDatabase          | JetPool(S) #1:14   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/System.exe
09:35:39.112 |V| AssemblyInfoDatabase          | JetPool(S) #1:14   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/System.winmd
09:35:39.125 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.125 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.125 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.144 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.144 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEditor.CoreModule.dll
09:35:39.144 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEditor.CoreModule.exe
09:35:39.144 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEditor.CoreModule.winmd
09:35:39.144 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.149 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEngine.dll
09:35:39.149 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.149 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEngine.exe
09:35:39.149 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.149 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEngine.winmd
09:35:39.149 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.149 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.149 |V| AssembliesDiagnostics         | JetPool(S) #6:19   | <Measured> "Load[System.Net.Http.Rtc]"  time=29ms
09:35:39.150 |V| AssembliesDiagnostics         | JetPool(S) #2:15   | <Measured> "Load[System.Net.Sockets]"  time=28ms
09:35:39.156 |V| MetadataAssembly              | JetPool(S) #4:17   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.156 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.156 |V| MetadataAssembly              | JetPool(S) #4:17   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
